category,productStatus,image,_id,price,SKU,productCode,type,description,brand,stock,__v,createdAt,updatedAt
"normal","active","/products/product_placeholder.png","5cb674801156a35006620e64",55,"4792","4792","WOMEN REGULAR","ELIE SAAB LE PARFUM INTENSE  3.0EDP","ELIE SAAB",11,0,"2019-04-17T00:34:09.166Z","2019-04-17T00:34:09.166Z"
"normal","active","/products/product_placeholder.png","5cb674801156a35006620e65",15,"4814","4814","WOMEN REGULAR","VICTORIAS SECRET TEASE 1.0EDP","VICTORIA SECRET",6,0,"2019-04-17T00:34:09.166Z","2019-04-17T00:34:09.166Z"
"normal","active","/products/product_placeholder.png","5cb674801156a35006620e66",34,"4815","4815","WOMEN REGULAR","VICTORIAS SECRET LOVE STAR 3.4EDP","VICTORIA SECRET",10,0,"2019-04-17T00:34:09.166Z","2019-04-17T00:34:09.166Z"
"normal","active","/products/product_placeholder.png","5cb674801156a35006620e67",10,"4817","4817","WOMEN BATH & BODY","VICTORIA SECRET BAMBOO COAST FRAGRENCE MIST 8.4 OZ","VICTORIA SECRET",4,0,"2019-04-17T00:34:09.166Z","2019-04-17T00:34:09.166Z"
"normal","active","/products/product_placeholder.png","5cb674801156a35006620e68",12,"4824","4824","WOMEN BATH & BODY","VICTORIA SECRET TEASE FRAGRANCE CREAM","VICTORIA SECRET",10,0,"2019-04-17T00:34:09.166Z","2019-04-17T00:34:09.166Z"
"normal","active","/products/product_placeholder.png","5cb674801156a35006620e69",6,"4825","4825","WOMEN MINI","VICTORIA SECRET ANGEL EDP ROLLER","VICTORIA SECRET",12,0,"2019-04-17T00:34:09.166Z","2019-04-17T00:34:09.166Z"
"normal","active","/products/product_placeholder.png","5cb674801156a35006620e6a",14,"4836","4836","WOMEN MINISET","VERSACE DYLAN BLUE POUR FEMME 3PC MINI EDP 0.17 OZ+BL0.8OZ+B&S/G 0.8 OZ","VERSACE",12,0,"2019-04-17T00:34:09.166Z","2019-04-17T00:34:09.166Z"
"normal","active","/products/product_placeholder.png","5cb674801156a35006620e6b",40,"4842","4842","WOMEN REGULAR","VERSACE DYLAN BLUE 1.0EDP","VERSACE",7,0,"2019-04-17T00:34:09.166Z","2019-04-17T00:34:09.166Z"
"normal","active","/products/product_placeholder.png","5cb674801156a35006620e6c",20,"4849","4849","WOMEN MINI","GIORGIO ARMANI SI PASSIONE EDP SPRAY 0.5 OZ","GIORGIO ARMANI",9,0,"2019-04-17T00:34:09.166Z","2019-04-17T00:34:09.166Z"
"normal","active","/products/product_placeholder.png","5cb674801156a35006620e6d",25,"4852","4852","WOMEN MINISET","CK 5PC COLLECTION 5X5 CK ONE , EUPHORIA , CK2 , ENDLESS , ETERNITY","CALVIN KLEIN",9,0,"2019-04-17T00:34:09.166Z","2019-04-17T00:34:09.166Z"
"normal","active","/products/product_placeholder.png","5cb674801156a35006620e6e",35,"4863","4863","WOMEN REGULAR","MARC JACOBS DECADENCE 1.0EDP","MARC JACOBS",10,0,"2019-04-17T00:34:09.166Z","2019-04-17T00:34:09.166Z"
"normal","active","/products/product_placeholder.png","5cb674801156a35006620e70",10,"4869","4869","WOMEN MINI","CK ETERNITY WOMEN MINI EDP SPRAY 0.5 OZ","CALVIN KLEIN",24,0,"2019-04-17T00:34:09.167Z","2019-04-17T00:34:09.167Z"
"normal","active","/products/product_placeholder.png","5cb674801156a35006620e72",15,"4873","4873","WOMEN REGULAR","OSCAR DE LA RENTA 1.0EDT","OSCAR DE LA RENTA",12,0,"2019-04-17T00:34:09.167Z","2019-04-17T00:34:09.167Z"
"normal","active","/products/product_placeholder.png","5cb674801156a35006620e73",40,"4874","4874","WOMEN REGULAR","MARC JACOBS DAISY DREAM FOREVER 1.7EDP","MARC JACOBS",12,0,"2019-04-17T00:34:09.167Z","2019-04-17T00:34:09.167Z"
"normal","active","/products/product_placeholder.png","5cb674801156a35006620e74",35,"4875","4875","WOMEN REGULAR","MICHAEL KORS FOR WOMEN 1.7EDP","MICHAEL KORS",6,0,"2019-04-17T00:34:09.167Z","2019-04-17T00:34:09.167Z"
"normal","active","/products/product_placeholder.png","5cb674801156a35006620e75",25,"4876","4876","WOMEN REGULAR","OSCAR DE LA RENTA WHITE GOLD 6.7EDP","OSCAR DE LA RENTA",6,0,"2019-04-17T00:34:09.167Z","2019-04-17T00:34:09.167Z"
"normal","active","/products/product_placeholder.png","5cb674801156a35006620e77",12,"4892","4892","WOMEN REGULAR","GEMINA B BELLA FLOWER FOR WOMEN SPRAY 2.8EDP","GEMINA B",8,0,"2019-04-17T00:34:09.167Z","2019-04-17T00:34:09.167Z"
"normal","active","/products/product_placeholder.png","5cb674801156a35006620e78",27,"4897","4897","WOMEN REGULAR","D&G  LIGHT BLUE 0.8EDT","DOLCE GABBANA",11,0,"2019-04-17T00:34:09.167Z","2019-04-17T00:34:09.167Z"
"normal","active","/products/product_placeholder.png","5cb674801156a35006620e79",45,"4898","4898","WOMEN REGULAR","VERSACE CRYSTAL NOIR 3.0EDP","VERSACE",6,0,"2019-04-17T00:34:09.167Z","2019-04-17T00:34:09.167Z"
"normal","active","/products/product_placeholder.png","5cb674801156a35006620e7a",50,"4917","4917","WOMEN REGULAR","MARC JACOBS DAISY LOVE 3.4EDT","MARC JACOBS",4,0,"2019-04-17T00:34:09.167Z","2019-04-17T00:34:09.167Z"
"normal","active","/products/product_placeholder.png","5cb674801156a35006620e7b",72,"4919","4919","WOMEN REGULAR","GUILTY POUR FEMME SPRAY 3.0EDP - long bottle (NEW)","GUCCI",4,0,"2019-04-17T00:34:09.167Z","2019-04-17T00:34:09.167Z"
"normal","active","/products/product_placeholder.png","5cb674801156a35006620e7c",32,"4920","4920","WOMEN REGULAR","GUCCI GUILTY 1.0EDT","GUCCI",12,0,"2019-04-17T00:34:09.167Z","2019-04-17T00:34:09.167Z"
"normal","active","/products/product_placeholder.png","5cb674801156a35006620e7d",12,"4921","4921","WOMEN MINI","VERSACE YELLOW DIAMOND ROLLER UNBOX","VERSACE",5,0,"2019-04-17T00:34:09.167Z","2019-04-17T00:34:09.167Z"
"normal","active","/products/product_placeholder.png","5cb674801156a35006620e7e",20,"4945","4945","WOMEN MINI","GUCCI FLORA 15 ML X 4 TRAVEL SIZE WITH REFILL","GUCCI",12,0,"2019-04-17T00:34:09.167Z","2019-04-17T00:34:09.167Z"
"normal","active","/products/product_placeholder.png","5cb674801156a35006620e7f",10,"4947","4947","WOMEN BATH & BODY","PARIS HILTON GOLD RUSH BODY SPRAY 8.0 UNBOX","PARIS HILTON",6,0,"2019-04-17T00:34:09.168Z","2019-04-17T00:34:09.168Z"
"normal","active","/products/product_placeholder.png","5cb674801156a35006620e80",10,"4948","4948","WOMEN BATH & BODY","PARIS HILTON HEIRESS BODY  8.0 UNBOX","PARIS HILTON",6,0,"2019-04-17T00:34:09.168Z","2019-04-17T00:34:09.168Z"
"normal","active","/products/product_placeholder.png","5cb674801156a35006620e81",10,"4949","4949","WOMEN BATH & BODY","PARIS HILTON CAN CAN BODY MIST 8.0 UNBOX","PARIS HILTON",6,0,"2019-04-17T00:34:09.168Z","2019-04-17T00:34:09.168Z"
"normal","active","/products/product_placeholder.png","5cb674801156a35006620e82",62,"4950","4950","WOMEN REGULAR","COACH SIGNATURE 3.3EDP","COACH",6,0,"2019-04-17T00:34:09.168Z","2019-04-17T00:34:09.168Z"
"normal","active","/products/product_placeholder.png","5cb674801156a35006620e83",29,"4953","4953","WOMEN REGULAR","D&G  LIGHT BLUE EAU INTENSE 0.84EDP","DOLCE GABBANA",7,0,"2019-04-17T00:34:09.168Z","2019-04-17T00:34:09.168Z"
"normal","active","/products/product_placeholder.png","5cc64a4cb1c9450713c42f29",8,"2789","2789","WOMEN SET","XOXO 2PC 1.0EDP, 3.4BL","XOXO",9,0,"2019-04-29T00:50:20.372Z","2019-04-29T00:50:20.372Z"
"normal","active","/products/product_placeholder.png","5cc64a4cb1c9450713c42f2a",10,"2846","2846","WOMEN SET","SEX IN THE CITY FEELING 6PC SET","SIC",9,0,"2019-04-29T00:50:20.372Z","2019-04-29T00:50:20.372Z"
"normal","active","/products/product_placeholder.png","5cc64a4cb1c9450713c42f2b",10,"2847","2847","WOMEN SET","SEX IN THECITY FEMININE 6PC SET","SIC",9,0,"2019-04-29T00:50:20.372Z","2019-04-29T00:50:20.372Z"
"normal","active","/products/product_placeholder.png","5cc64a4cb1c9450713c42f2c",11,"4346","4346","WOMEN SET","PARIS HILTON 2PC JUST ME 1.0+HEIRESS 1.0 DUO SET","PARIS HILTON",9,0,"2019-04-29T00:50:20.372Z","2019-04-29T00:50:20.372Z"
"normal","active","/products/product_placeholder.png","5cc64a4cb1c9450713c42f2d",12,"143","143","WOMEN SET","ELLEN TRACY 3PC 3.4EDP+3.4BL+3.4SG","ELLEN TRACY",9,0,"2019-04-29T00:50:20.372Z","2019-04-29T00:50:20.372Z"
"normal","active","/products/product_placeholder.png","5cc64a4cb1c9450713c42f2e",14,"3508","3508","WOMEN SET","DAVID BECKHAM INTIMATELY BECKHAM NIGHT 2PC 2.5 + BL 5.O 0Z","DAVID BECKHAM",9,0,"2019-04-29T00:50:20.372Z","2019-04-29T00:50:20.372Z"
"normal","active","/products/product_placeholder.png","5cc64a4cb1c9450713c42f2f",14,"1259","1259","WOMEN SET","PARIS HILTON 3PC 1.0EDP,MINI,4.0 BODY MIST W/BOX","PARIS HILTON",9,0,"2019-04-29T00:50:20.372Z","2019-04-29T00:50:20.372Z"
"normal","active","/products/product_placeholder.png","5cc64a4cb1c9450713c42f30",14,"4345","4345","WOMEN SET","PARIS HILTON CAN CAN  3PC EDP 1.0+MINI+4.0BODY MIST W/BOX","PARIS HILTON",9,0,"2019-04-29T00:50:20.372Z","2019-04-29T00:50:20.372Z"
"normal","active","/products/product_placeholder.png","5cc64a4cb1c9450713c42f31",15,"3920","3920","WOMEN SET","DAVID BECKHAM SIGNATURE STORY 3PC 2.5EDP, 3.5B/L, 3.5SH/C","DAVID BECKHAM",9,0,"2019-04-29T00:50:20.372Z","2019-04-29T00:50:20.372Z"
"normal","active","/products/product_placeholder.png","5cc64a4cb1c9450713c42f32",15,"4089","4089","WOMEN SET","JESSICA SIMPSON FANCY LOVE 2PC 1.7EDP, 3.0B/L WINDOW BOX","JESSICA SIMPSON",9,0,"2019-04-29T00:50:20.372Z","2019-04-29T00:50:20.372Z"
"normal","active","/products/product_placeholder.png","5cc64a4cb1c9450713c42f33",16,"4097","4097","WOMEN SET","CABOTINE DE GRES  3PC 3.4+6.8 B/L+6.8 S/G","GRES",7,0,"2019-04-29T00:50:20.372Z","2019-04-29T00:50:20.373Z"
"normal","active","/products/product_placeholder.png","5cc64a4cb1c9450713c42f34",16,"2803","2803","WOMEN SET","KIM KARDASHIAN 3PC 1.0EDT, 3.4BL, 3.4BW","KIM KARDASHIAN",9,0,"2019-04-29T00:50:20.373Z","2019-04-29T00:50:20.373Z"
"normal","active","/products/product_placeholder.png","5cc64a4cb1c9450713c42f35",18,"4933","4933","WOMEN SET","BRITNEY SPEARS FANTASY 4PC EDP 1.7+MINI+B/L+S/G W/BOX","BRITNEY SPEARS",6,0,"2019-04-29T00:50:20.373Z","2019-04-29T00:50:20.373Z"
"normal","active","/products/product_placeholder.png","5cc64a4cb1c9450713c42f36",18,"4660","4660","WOMEN SET","ELIZABETH ARDEN ALWAYS RED  3PC EDT  1.7+MINI+B/L H/B","ELIZABETH ARDEN",6,0,"2019-04-29T00:50:20.373Z","2019-04-29T00:50:20.373Z"
"normal","active","/products/product_placeholder.png","5cc64a4cb1c9450713c42f37",18,"1339","1339","WOMEN SET","ELIZABETH TAYLORS PASSION 3PC 2.5EDT, 0.12EDP, 6.8BL WINDOW BOX","ELIZABETH TAYLOR",9,0,"2019-04-29T00:50:20.373Z","2019-04-29T00:50:20.373Z"
"normal","active","/products/product_placeholder.png","5cc64a4cb1c9450713c42f38",18,"1370","1370","WOMEN SET","LIZ CLAIBORNE MAMBO 3PC 3.4EDP, 3.4SHG, 3.4BL","LIZ CLAIBORNE",9,0,"2019-04-29T00:50:20.373Z","2019-04-29T00:50:20.373Z"
"normal","active","/products/product_placeholder.png","5cc64a4cb1c9450713c42f39",18,"4320","4320","WOMEN SET","OSCAR DE LA RENTA SO DE LA RENTA 2PC EDP  3.4+B/L 6.7 W/BOX","OSCAR DE LA RENTA",6,0,"2019-04-29T00:50:20.373Z","2019-04-29T00:50:20.373Z"
"normal","active","/products/product_placeholder.png","5cc64a4cb1c9450713c42f3a",18,"4932","4932","WOMEN SET","PAUL SEBASTIAN DESIGN 2PC EDP 3.4OZ+B/L 6.8 W/BOX","PAUL SEBASTIAN",6,0,"2019-04-29T00:50:20.380Z","2019-04-29T00:50:20.380Z"
"normal","active","/products/product_placeholder.png","5cc64a4cb1c9450713c42f3b",18,"1413","1413","WOMEN SET","PERRY ELLIS NEW 4PC 3.4EDP,3.0BL,S/G+ROLLERBALL","PERRY ELLIS",9,0,"2019-04-29T00:50:20.383Z","2019-04-29T00:50:20.383Z"
"normal","active","/products/product_placeholder.png","5cc64a4cb1c9450713c42f3c",20,"1337","1337","WOMEN SET","BRITNEY SPEARS CURIOUS 2PC EDP 3.3OZ+B/L3.3OZ W/BOX","BRITNEY SPEARS",9,0,"2019-04-29T00:50:20.383Z","2019-04-29T00:50:20.383Z"
"normal","active","/products/product_placeholder.png","5cc64a4cb1c9450713c42f3d",20,"1531","1531","WOMEN SET","ED HARDY DELUXE COLLECTION 3PCS BORN WILD 1.0EDP, ED HARDY 1.0EDP, HEARTS & DAGGERS 1.0EDP","ED HARDY",7,0,"2019-04-29T00:50:20.383Z","2019-04-29T00:50:20.383Z"
"normal","active","/products/product_placeholder.png","5cc64a4cb1c9450713c42f3e",20,"2061","2061","WOMEN SET","JUSTIN BIEBER GIRLFRIND 3PC 3.4EDP, 3.4BL, 3.4BO WASH","JUSTIN BIEBER",9,0,"2019-04-29T00:50:20.383Z","2019-04-29T00:50:20.383Z"
"normal","active","/products/product_placeholder.png","5cc64a4cb1c9450713c42f3f",20,"1303","1303","WOMEN SET","JUSTIN BIEBER SOMEDAY 3PC 3.4EDP, 3.4BL, 0.25EDP","JUSTIN BIEBER",7,0,"2019-04-29T00:50:20.383Z","2019-04-29T00:50:20.383Z"
"normal","active","/products/product_placeholder.png","5cc64a4cb1c9450713c42f40",20,"1662","1662","WOMEN SET","PARIS HILTON WITH LOVE 4PCS 3.4EDP, 0.2EDPROLLER, 3.0BL, 3.0SHG","PARIS HILTON",9,0,"2019-04-29T00:50:20.383Z","2019-04-29T00:50:20.383Z"
"normal","active","/products/product_placeholder.png","5cc64a4cb1c9450713c42f41",20,"3474","3474","WOMEN SET","RIHANNA ROGUE 3PC 4.2+B/L3.4+MINI","RIHANNA",9,0,"2019-04-29T00:50:20.383Z","2019-04-29T00:50:20.383Z"
"normal","active","/products/product_placeholder.png","5cc64a4cb1c9450713c42f42",20,"4224","4224","WOMEN SET","SOFIA VERGARA 3PC 3.4EDP, 3.4B/L, 0.33EDP ROLEER","SOFIA",7,0,"2019-04-29T00:50:20.383Z","2019-04-29T00:50:20.383Z"
"normal","active","/products/product_placeholder.png","5cc64a4cb1c9450713c42f43",22,"3768","3768","WOMEN SET","ELIZABETH ARDEN UNTOLD 4PC 3.3 BODY CREAM+ 0.17 EDP+ 3.3 EDP+ 3.3 S/G","ELIZABETH ARDEN",9,0,"2019-04-29T00:50:20.383Z","2019-04-29T00:50:20.383Z"
"normal","active","/products/product_placeholder.png","5cc64a4cb1c9450713c42f44",22,"4931","4931","WOMEN SET","JENNIFER LOPEZ GLOW  3PC EDP 3.4OZ+B/L2.5+S/G2.5","JENNIFER LOPEZ",6,0,"2019-04-29T00:50:20.383Z","2019-04-29T00:50:20.383Z"
"normal","active","/products/product_placeholder.png","5cc64a4cb1c9450713c42f45",22,"4930","4930","WOMEN SET","JENNIFER LOPEZ LIVE LUXE  3PC EDP 3.4+B/L2.5+S/G2.5 W/BOX","JENNIFER LOPEZ",6,0,"2019-04-29T00:50:20.383Z","2019-04-29T00:50:20.383Z"
"normal","active","/products/product_placeholder.png","5cc64a4cb1c9450713c42f46",22,"4929","4929","WOMEN SET","JENNIFER LOPEZ STILL 3PC  3.4EDP OZ+B/L2.5+S/G2.5 W/BOX","JENNIFER LOPEZ",6,0,"2019-04-29T00:50:20.383Z","2019-04-29T00:50:20.383Z"
"normal","active","/products/product_placeholder.png","5cc64a4cb1c9450713c42f47",22,"3899","3899","WOMEN SET","JESSICA SIMPSON SIGNATURE  3PC 3.4 EDP+B/L 6.7+BAG","JESSICA SIMPSON",7,0,"2019-04-29T00:50:20.383Z","2019-04-29T00:50:20.383Z"
"normal","active","/products/product_placeholder.png","5cc64a4cb1c9450713c42f48",22,"1956","1956","WOMEN SET","JESSICA SIMPSON VINTAGE BLOOM 3.4 EDP,MINI 3.0 B/L,BAG","JESSICA SIMPSON",9,0,"2019-04-29T00:50:20.383Z","2019-04-29T00:50:20.383Z"
"normal","active","/products/product_placeholder.png","5cc64a4cb1c9450713c42f49",22,"1958","1958","WOMEN SET","KATY PERRY KILLER QUEEN 3.4 EDP, 2.5 BODY/L, 0.34 ROLLERBALL, 2.55 S/G","KATY PERRY",9,0,"2019-04-29T00:50:20.383Z","2019-04-29T00:50:20.383Z"
"normal","active","/products/product_placeholder.png","5cc64a4cb1c9450713c42f4a",22,"4332","4332","WOMEN SET","OSCAR DE LA RENTA JASMINE  3PC EDT  3.4+B/L+S/GW/BOX","OSCAR DE LA RENTA",6,0,"2019-04-29T00:50:20.383Z","2019-04-29T00:50:20.383Z"
"normal","active","/products/product_placeholder.png","5cc64a4cb1c9450713c42f4b",22,"4333","4333","WOMEN SET","OSCAR DE LA RENTA ROSE  3PC EDT  3.4+B/L+S/G W/BOX","OSCAR DE LA RENTA",9,0,"2019-04-29T00:50:20.383Z","2019-04-29T00:50:20.383Z"
"normal","active","/products/product_placeholder.png","5cc64a4cb1c9450713c42f4c",22,"4123","4123","WOMEN SET","OSCAR DE LA RENTA VELVET  3PC EDP 3.3+MINI+POUCH S/R","OSCAR DE LA RENTA",9,0,"2019-04-29T00:50:20.383Z","2019-04-29T00:50:20.383Z"
"normal","active","/products/product_placeholder.png","5cc64a4cb1c9450713c42f4d",22,"4330","4330","WOMEN SET","PARIS HILTON DAZZLE  3PC EDP 4.2+B/L3.0+S/G H/BOX","PARIS HILTON",9,0,"2019-04-29T00:50:20.383Z","2019-04-29T00:50:20.383Z"
"normal","active","/products/product_placeholder.png","5cc64a4cb1c9450713c42f4e",22,"3830","3830","WOMEN SET","WHITE SHOULDERS 3PC 4.5EDC, 0.25EDC, 3.3B/L  WINDOW BOX","ELIZABETH TAYLOR",6,0,"2019-04-29T00:50:20.383Z","2019-04-29T00:50:20.383Z"
"normal","active","/products/product_placeholder.png","5cc64a4cb1c9450713c42f4f",24,"1314","1314","WOMEN SET","FRED HAYMAN'S TOUCH 3PC 3.4EDT, 6.7BL, 6.7SHG","FRED HAYMAN",9,0,"2019-04-29T00:50:20.383Z","2019-04-29T00:50:20.383Z"
"normal","active","/products/product_placeholder.png","5cc64a4cb1c9450713c42f50",24,"1255","1255","WOMEN SET","JESSICA SIMPSON FANCY 3.4EDP, 0.34EDPR, 3.0BL, 3.0B&SHG","JESSICA SIMPSON",7,0,"2019-04-29T00:50:20.384Z","2019-04-29T00:50:20.384Z"
"normal","active","/products/product_placeholder.png","5cc64a4cb1c9450713c42f51",24,"1254","1254","WOMEN SET","JESSICA SIMPSON FANCY LOVE 4PC 3.4EDT, 0.34EDT, 3.0BL, 3.0B&SHC","JESSICA SIMPSON",9,0,"2019-04-29T00:50:20.384Z","2019-04-29T00:50:20.384Z"
"normal","active","/products/product_placeholder.png","5cc64a4cb1c9450713c42f52",24,"1355","1355","WOMEN SET","KIM KARDASHIAN GLAM 3PC 4PC 3.4EDP, 0.25EDP, 3.4SHIMMERING BL, 3.4CBW","KIM KARDASHIAN",9,0,"2019-04-29T00:50:20.384Z","2019-04-29T00:50:20.384Z"
"normal","active","/products/product_placeholder.png","5cc64a4cb1c9450713c42f53",24,"1712","1712","WOMEN SET","LIZ CLAIBORN CURVE CRUSH 4PCS 3.4EDT, 0.5 EDT, 2.5BL, 2.5B&SHG","LIZ CLAIBORNE",9,0,"2019-04-29T00:50:20.384Z","2019-04-29T00:50:20.384Z"
"normal","active","/products/product_placeholder.png","5cc64a4cb1c9450713c42f54",24,"4102","4102","WOMEN SET","PERRY ELLIS 360 4PC 3.4+4.0+2.0+MINI","PERRY ELLIS",9,0,"2019-04-29T00:50:20.384Z","2019-04-29T00:50:20.384Z"
"normal","active","/products/product_placeholder.png","5cc64a4cb1c9450713c42f55",24,"1867","1867","WOMEN SET","PERRY ELLIS 360 RED 4PCS 3.4EDP, 3.0BL, 3.0SHG, 0.25EDP","PERRY ELLIS",9,0,"2019-04-29T00:50:20.384Z","2019-04-29T00:50:20.384Z"
"normal","active","/products/product_placeholder.png","5cc64a4cb1c9450713c42f56",24,"1882","1882","WOMEN SET","SARAH JESSICA PARKER LOVELY 3PC 3.4EDP+6.7BL+6.7SG","SARAH JESSICA PARKER",9,0,"2019-04-29T00:50:20.384Z","2019-04-29T00:50:20.384Z"
"normal","active","/products/product_placeholder.png","5cc64a4cb1c9450713c42f57",25,"4937","4937","WOMEN SET","ELIZABETH ARDEN RED DOOR 2PC EDT  3.4+B/L 3.4 TRAVEL SET","ELIZABETH ARDEN",6,0,"2019-04-29T00:50:20.384Z","2019-04-29T00:50:20.384Z"
"normal","active","/products/product_placeholder.png","5cc64a4cb1c9450713c42f58",25,"1306","1306","WOMEN SET","JESSICA MC CLINTOCK 2PC 3.4EDP, 5.0BL","JECCICA MCCLINTOCK",9,0,"2019-04-29T00:50:20.384Z","2019-04-29T00:50:20.384Z"
"normal","active","/products/product_placeholder.png","5cc64a4cb1c9450713c42f59",25,"3657","3657","WOMEN SET","PARIS HILTON HEIRESS 4PC 3.4EDP, 0.35EDP, 3.0B/L , 3.0SG/G","PARIS HILTON",9,0,"2019-04-29T00:50:20.384Z","2019-04-29T00:50:20.384Z"
"normal","active","/products/product_placeholder.png","5cc64a4cb1c9450713c42f5a",26,"1661","1661","WOMEN SET","BRITNIY SPEARS FANTASY 3PCS 3.3EDP, 3.3SHG, 3.3BODY SOUFFLE","BRITNEY SPEARS",7,0,"2019-04-29T00:50:20.384Z","2019-04-29T00:50:20.384Z"
"normal","active","/products/product_placeholder.png","5cc64a4cb1c9450713c42f5b",26,"1287","1287","WOMEN SET","ELIZABETH TAYLOR 4PC 3.3EDT, MINI, 3.4BW, 3.4BL","ELIZABETH TAYLOR",6,0,"2019-04-29T00:50:20.384Z","2019-04-29T00:50:20.384Z"
"normal","active","/products/product_placeholder.png","5cc64a4cb1c9450713c42f5c",26,"4319","4319","WOMEN SET","ELIZABETH TAYLOR 4PC 3.4 OZ+EDP MINI+3.3 B/L+S/G SILVER BOX","ELIZABETH TAYLOR",9,0,"2019-04-29T00:50:20.384Z","2019-04-29T00:50:20.384Z"
"normal","active","/products/product_placeholder.png","5cc64a4cb1c9450713c42f5d",26,"2542","2542","WOMEN SET","ELIZABETH TAYLOR WHITE DIAMONDS 4PC 3.3 EDT, 0.33 EDT, 3.3 B/L, 3.3 B/W","ELIZABETH TAYLOR",6,0,"2019-04-29T00:50:20.384Z","2019-04-29T00:50:20.384Z"
"normal","active","/products/product_placeholder.png","5cc64a4cb1c9450713c42f5e",26,"4318","4318","WOMEN SET","ELIZABETH TAYLOR WHITE DIAMONDS 4PC 3.4OZ+MINI EDP 15 ML+3.3B/L+S/H PURPLE","ELIZABETH TAYLOR",9,0,"2019-04-29T00:50:20.384Z","2019-04-29T00:50:20.384Z"
"normal","active","/products/product_placeholder.png","5cc64a4cb1c9450713c42f5f",26,"3858","3858","WOMEN SET","PARIS HILTON GOLD RUSH 4PC GIFT SET","PARIS HILTON",9,0,"2019-04-29T00:50:20.384Z","2019-04-29T00:50:20.384Z"
"normal","active","/products/product_placeholder.png","5cc64a4cb1c9450713c42f60",28,"4444","4444","WOMEN SET","DONNA KARAN BE DESIRE 3PC 3.4EDP,0.34 ROLLER","DONNA KAREN",9,0,"2019-04-29T00:50:20.384Z","2019-04-29T00:50:20.384Z"
"normal","active","/products/product_placeholder.png","5cc64a4cb1c9450713c42f61",28,"4861","4861","WOMEN SET","NARCISO RODRIGUEZ FOR HER 4PC EDT SPRAY 0.25 + BL 1.0 + S/G 1.0 OZ","NARCISO RODRIGUEZ",9,0,"2019-04-29T00:50:20.384Z","2019-04-29T00:50:20.384Z"
"normal","active","/products/product_placeholder.png","5cc64a4cb1c9450713c42f62",28,"4918","4918","WOMEN SET","PARIS HILTON ROSE RUSH 3PC WOMEN EDP SPRAY 1.0 + BL 3.0 + S/G 3.0 OZ","PARIS HILTON",9,0,"2019-04-29T00:50:20.384Z","2019-04-29T00:50:20.384Z"
"normal","active","/products/product_placeholder.png","5cc64a4cb1c9450713c42f63",28,"3997","3997","WOMEN SET","RIHANNA CRUSH 3PC 3.4EDP, 0.2ROLLER, 3.0B/L","RIHANNA",9,0,"2019-04-29T00:50:20.384Z","2019-04-29T00:50:20.384Z"
"normal","active","/products/product_placeholder.png","5cc64a4cb1c9450713c42f64",28,"4798","4798","WOMEN SET","Sexy Amber, Sparkling blush, wonderlust","MICHAEL KORS",9,0,"2019-04-29T00:50:20.384Z","2019-04-29T00:50:20.384Z"
"normal","active","/products/product_placeholder.png","5cc64a4cb1c9450713c42f65",28,"2851","2851","WOMEN SET","VALENTINO ROCK & DREAM 3PC 1.6EDP, 1.6BL, VANITY CASE","VALENTINO",6,0,"2019-04-29T00:50:20.384Z","2019-04-29T00:50:20.384Z"
